,DateTime,baseline_grid_to_plant_kW,baseline_treatment_flow_m3_hr,flexible_grid_to_plant_kW,flexible_treatment_flow_m3_hr,electricity_TOU,electricity_demand1,electricity_demand2
47,2023-01-02 11:45:00,1744.019632034112,120.15,1907.0983508950856,128.15261996905872,0.09081,0.0,8.03
48,2023-01-02 12:00:00,1744.019632034112,120.15,1907.0983508950856,128.15261996905872,0.09081,0.0,8.03
49,2023-01-02 12:15:00,1744.019632034112,120.15,1907.0983508950856,128.15261996905872,0.09081,0.0,8.03
50,2023-01-02 12:30:00,1744.019632034112,120.15,1907.0983508950856,128.15261996905872,0.09081,0.0,8.03
51,2023-01-02 12:45:00,1744.019632034112,120.15,1907.0983508950856,128.15261996905872,0.09081,0.0,8.03
52,2023-01-02 13:00:00,1744.019632034112,120.15,1907.0983508950856,128.15261996905872,0.09081,0.0,8.03
53,2023-01-02 13:15:00,1744.019632034112,120.15,1907.0983508950856,128.15261996905872,0.09081,0.0,8.03
54,2023-01-02 13:30:00,1744.019632034112,120.15,1907.0983508950856,128.15261996905872,0.09081,0.0,8.03
55,2023-01-02 13:45:00,1744.019632034112,120.15,1907.0983508950856,128.15261996905872,0.09081,0.0,8.03
56,2023-01-02 14:00:00,1744.019632034112,120.15,1907.0983508950856,128.15261996905872,0.09081,0.0,8.03
57,2023-01-02 14:15:00,1744.019632034112,120.15,1907.0983508950856,128.15261996905872,0.09081,0.0,8.03
58,2023-01-02 14:30:00,1744.019632034112,120.15,1907.0983508950856,128.15261996905872,0.09081,0.0,8.03
59,2023-01-02 14:45:00,1744.019632034112,120.15,1907.0983508950856,128.15261996905872,0.09081,0.0,8.03
60,2023-01-02 15:00:00,1744.019632034112,120.15,1907.0983508950856,128.15261996905872,0.09081,0.0,8.03
61,2023-01-02 15:15:00,1744.019632034112,120.15,1907.0983508950856,128.15261996905872,0.09081,0.0,8.03
62,2023-01-02 15:30:00,1744.019632034112,120.15,1907.0983508950856,128.15261996905872,0.09081,0.0,8.03
63,2023-01-02 15:45:00,1744.019632034112,120.15,1907.0983508950856,128.15261996905875,0.09081,0.0,8.03
64,2023-01-02 16:00:00,1744.019632034112,120.15,213.60000131059232,1.0773735284280051e-07,0.20081,1.24,8.03
65,2023-01-02 16:15:00,1744.019632034112,120.15,213.60000000000002,0.0,0.20081,1.24,8.03
66,2023-01-02 16:30:00,1744.019632034112,120.15,213.60000000000002,2.2125064377572122e-51,0.20081,1.24,8.03
67,2023-01-02 16:45:00,1744.019632034112,120.15,213.60000000000002,4.815674697382911e-52,0.20081,1.24,8.03
68,2023-01-02 17:00:00,1744.019632034112,120.15,213.60000000000002,0.0,0.20081,1.24,8.03
69,2023-01-02 17:15:00,1744.019632034112,120.15,213.60000000000002,0.0,0.20081,1.24,8.03
70,2023-01-02 17:30:00,1744.019632034112,120.15,213.60000000000002,0.0,0.20081,1.24,8.03
