,DateTime,baseline_grid_to_plant_kW,baseline_treatment_flow_m3_hr,flexible_grid_to_plant_kW,flexible_treatment_flow_m3_hr,electricity_TOU,electricity_demand1,electricity_demand2
47,2023-01-02 11:45:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
48,2023-01-02 12:00:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
49,2023-01-02 12:15:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
50,2023-01-02 12:30:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
51,2023-01-02 12:45:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
52,2023-01-02 13:00:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
53,2023-01-02 13:15:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
54,2023-01-02 13:30:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
55,2023-01-02 13:45:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
56,2023-01-02 14:00:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
57,2023-01-02 14:15:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
58,2023-01-02 14:30:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
59,2023-01-02 14:45:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
60,2023-01-02 15:00:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
61,2023-01-02 15:15:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
62,2023-01-02 15:30:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
63,2023-01-02 15:45:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
64,2023-01-02 16:00:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
65,2023-01-02 16:15:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
66,2023-01-02 16:30:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
67,2023-01-02 16:45:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
68,2023-01-02 17:00:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
69,2023-01-02 17:15:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
70,2023-01-02 17:30:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
71,2023-01-02 17:45:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
72,2023-01-02 18:00:00,1744.019632034112,120.15,1277.0072393884266,93.44999749727155,0.07793,7.14,5.33
73,2023-01-02 18:15:00,1744.019632034112,120.15,1277.00723938868,93.44999749728794,0.07793,7.14,5.33
