,DateTime,baseline_grid_to_plant_kW,baseline_treatment_flow_m3_hr,flexible_grid_to_plant_kW,flexible_treatment_flow_m3_hr,electricity_TOU,electricity_demand1
40,2023-07-01 10:00:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
41,2023-07-01 10:15:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
42,2023-07-01 10:30:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
43,2023-07-01 10:45:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
44,2023-07-01 11:00:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
45,2023-07-01 11:15:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
46,2023-07-01 11:30:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
47,2023-07-01 11:45:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
48,2023-07-01 12:00:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
49,2023-07-01 12:15:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
50,2023-07-01 12:30:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
51,2023-07-01 12:45:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
52,2023-07-01 13:00:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
53,2023-07-01 13:15:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
54,2023-07-01 13:30:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
55,2023-07-01 13:45:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
56,2023-07-01 14:00:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
57,2023-07-01 14:15:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
58,2023-07-01 14:30:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
59,2023-07-01 14:45:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
60,2023-07-01 15:00:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
61,2023-07-01 15:15:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
62,2023-07-01 15:30:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
63,2023-07-01 15:45:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
64,2023-07-01 16:00:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
65,2023-07-01 16:15:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
66,2023-07-01 16:30:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
67,2023-07-01 16:45:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
68,2023-07-01 17:00:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
69,2023-07-01 17:15:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
70,2023-07-01 17:30:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
71,2023-07-01 17:45:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
72,2023-07-01 18:00:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
73,2023-07-01 18:15:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
74,2023-07-01 18:30:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
75,2023-07-01 18:45:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
76,2023-07-01 19:00:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
77,2023-07-01 19:15:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
78,2023-07-01 19:30:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
79,2023-07-01 19:45:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
80,2023-07-01 20:00:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
81,2023-07-01 20:15:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
82,2023-07-01 20:30:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
83,2023-07-01 20:45:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
84,2023-07-01 21:00:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
85,2023-07-01 21:15:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
86,2023-07-01 21:30:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
87,2023-07-01 21:45:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
88,2023-07-01 22:00:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
89,2023-07-01 22:15:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
90,2023-07-01 22:30:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
91,2023-07-01 22:45:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
92,2023-07-01 23:00:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
93,2023-07-01 23:15:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
94,2023-07-01 23:30:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
95,2023-07-01 23:45:00,1744.019632034112,120.15,1744.0196084094616,120.14999879864062,0.037473333,16.66
