upgrade cost [$],obsolete asset cost [$],npv [$],lvof [$/kWh]
5714285.714285715,204081.63265306124,-5766362.6144015305,-2.6428793891724838
5918367.346938776,204081.63265306124,-5970444.247054592,-2.736415501400387
6122448.979591837,204081.63265306124,-6174525.879707653,-2.82995161362829
6326530.612244898,204081.63265306124,-6378607.512360714,-2.9234877258561927
6530612.24489796,204081.63265306124,-6582689.145013776,-3.017023838084096
6734693.87755102,204081.63265306124,-6786770.777666836,-3.1105599503119987
6938775.510204081,204081.63265306124,-6990852.410319897,-3.2040960625399015
7142857.142857144,204081.63265306124,-7194934.04297296,-3.297632174767805
7346938.775510204,204081.63265306124,-7399015.67562602,-3.3911682869957076
7551020.408163265,204081.63265306124,-7603097.308279081,-3.4847043992236104
7755102.040816328,204081.63265306124,-7807178.9409321435,-3.578240511451514
7959183.673469388,204081.63265306124,-8011260.573585204,-3.6717766236794165
8163265.306122449,204081.63265306124,-8215342.206238265,-3.7653127359073197
8367346.9387755105,204081.63265306124,-8419423.838891326,-3.858848848135222
8571428.57142857,204081.63265306124,-8623505.471544387,-3.9523849603631254
8775510.204081632,204081.63265306124,-8827587.104197448,-4.045921072591028
8979591.836734695,204081.63265306124,-9031668.736850511,-4.139457184818932
9183673.469387757,204081.63265306124,-9235750.369503573,-4.232993297046836
9387755.102040816,204081.63265306124,-9439832.002156632,-4.3265294092747375
9591836.734693877,204081.63265306124,-9643913.634809693,-4.42006552150264
9795918.367346939,204081.63265306124,-9847995.267462755,-4.513601633730543
10000000.0,204081.63265306124,-10052076.900115816,-4.607137745958447
0.0,408163.2653061225,-256158.5327688773,-0.1174043590191029
204081.63265306124,408163.2653061225,-460240.1654219385,-0.2109404712470059
408163.2653061225,408163.2653061225,-664321.7980749998,-0.3044765834749089
612244.8979591837,408163.2653061225,-868403.430728061,-0.3980126957028119
816326.530612245,408163.2653061225,-1072485.0633811222,-0.49154880793071487
1020408.1632653062,408163.2653061225,-1276566.6960341835,-0.5850849201586179
1224489.7959183673,408163.2653061225,-1480648.3286872448,-0.6786210323865209
1428571.4285714286,408163.2653061225,-1684729.961340306,-0.772157144614424
1632653.06122449,408163.2653061225,-1888811.5939933674,-0.865693256842327
1836734.693877551,408163.2653061225,-2092893.2266464282,-0.9592293690702298
2040816.3265306123,408163.2653061225,-2296974.8592994893,-1.0527654812981326
2244897.959183674,408163.2653061225,-2501056.491952551,-1.146301593526036
2448979.5918367347,408163.2653061225,-2705138.124605612,-1.2398377057539387
2653061.224489796,408163.2653061225,-2909219.757258673,-1.3333738179818417
2857142.8571428573,408163.2653061225,-3113301.3899117345,-1.4269099302097448
3061224.4897959186,408163.2653061225,-3317383.022564796,-1.5204460424376478
3265306.12244898,408163.2653061225,-3521464.655217857,-1.6139821546655508
3469387.7551020407,408163.2653061225,-3725546.287870918,-1.7075182668934537
3673469.387755102,408163.2653061225,-3929627.9205239792,-1.8010543791213567
3877551.020408164,408163.2653061225,-4133709.553177041,-1.89459049134926
4081632.6530612246,408163.2653061225,-4337791.185830101,-1.9881266035771625
4285714.285714285,408163.2653061225,-4541872.818483163,-2.0816627158050656
4489795.918367348,408163.2653061225,-4745954.451136225,-2.1751988280329693
4693877.551020408,408163.2653061225,-4950036.083789285,-2.2687349402608716
4897959.183673469,408163.2653061225,-5154117.716442347,-2.362271052488775
5102040.816326531,408163.2653061225,-5358199.349095408,-2.4558071647166777
5306122.448979592,408163.2653061225,-5562280.981748469,-2.549343276944581
5510204.081632653,408163.2653061225,-5766362.6144015305,-2.6428793891724838
5714285.714285715,408163.2653061225,-5970444.247054592,-2.736415501400387
5918367.346938776,408163.2653061225,-6174525.879707653,-2.82995161362829
6122448.979591837,408163.2653061225,-6378607.512360714,-2.9234877258561927
6326530.612244898,408163.2653061225,-6582689.145013776,-3.017023838084096
6530612.24489796,408163.2653061225,-6786770.777666837,-3.1105599503119987
6734693.87755102,408163.2653061225,-6990852.410319897,-3.2040960625399015
6938775.510204081,408163.2653061225,-7194934.042972959,-3.2976321747678043
7142857.142857144,408163.2653061225,-7399015.675626021,-3.391168286995708
7346938.775510204,408163.2653061225,-7603097.308279081,-3.4847043992236104
7551020.408163265,408163.2653061225,-7807178.940932143,-3.5782405114515137
7755102.040816328,408163.2653061225,-8011260.573585205,-3.671776623679417
7959183.673469388,408163.2653061225,-8215342.206238265,-3.7653127359073197
8163265.306122449,408163.2653061225,-8419423.838891326,-3.858848848135222
8367346.9387755105,408163.2653061225,-8623505.471544387,-3.9523849603631254
8571428.57142857,408163.2653061225,-8827587.104197448,-4.045921072591028
8775510.204081632,408163.2653061225,-9031668.73685051,-4.139457184818931
8979591.836734695,408163.2653061225,-9235750.369503573,-4.232993297046836
9183673.469387757,408163.2653061225,-9439832.002156634,-4.326529409274738
9387755.102040816,408163.2653061225,-9643913.634809693,-4.42006552150264
9591836.734693877,408163.2653061225,-9847995.267462755,-4.513601633730543
9795918.367346939,408163.2653061225,-10052076.900115816,-4.607137745958447
10000000.0,408163.2653061225,-10256158.532768877,-4.70067385818635
0.0,612244.8979591837,-460240.1654219385,-0.2109404712470059
204081.63265306124,612244.8979591837,-664321.7980749998,-0.3044765834749089
408163.2653061225,612244.8979591837,-868403.430728061,-0.3980126957028119
612244.8979591837,612244.8979591837,-1072485.0633811222,-0.49154880793071487
816326.530612245,612244.8979591837,-1276566.6960341835,-0.5850849201586179
1020408.1632653062,612244.8979591837,-1480648.3286872448,-0.6786210323865209
1224489.7959183673,612244.8979591837,-1684729.9613403059,-0.7721571446144239
1428571.4285714286,612244.8979591837,-1888811.5939933672,-0.8656932568423269
1632653.06122449,612244.8979591837,-2092893.2266464282,-0.9592293690702298
1836734.693877551,612244.8979591837,-2296974.8592994893,-1.0527654812981326
2040816.3265306123,612244.8979591837,-2501056.4919525506,-1.1463015935260357
2244897.959183674,612244.8979591837,-2705138.124605612,-1.2398377057539387
2448979.5918367347,612244.8979591837,-2909219.757258673,-1.3333738179818417
2653061.224489796,612244.8979591837,-3113301.3899117345,-1.4269099302097448
2857142.8571428573,612244.8979591837,-3317383.022564796,-1.5204460424376478
3061224.4897959186,612244.8979591837,-3521464.655217857,-1.6139821546655508
3265306.12244898,612244.8979591837,-3725546.2878709184,-1.7075182668934539
3469387.7551020407,612244.8979591837,-3929627.920523979,-1.8010543791213565
3673469.387755102,612244.8979591837,-4133709.55317704,-1.8945904913492595
3877551.020408164,612244.8979591837,-4337791.185830102,-1.988126603577163
4081632.6530612246,612244.8979591837,-4541872.818483163,-2.0816627158050656
4285714.285714285,612244.8979591837,-4745954.451136224,-2.175198828032969
4489795.918367348,612244.8979591837,-4950036.083789286,-2.268734940260872
4693877.551020408,612244.8979591837,-5154117.716442347,-2.362271052488775
4897959.183673469,612244.8979591837,-5358199.349095408,-2.4558071647166777
5102040.816326531,612244.8979591837,-5562280.981748469,-2.549343276944581
5306122.448979592,612244.8979591837,-5766362.6144015305,-2.6428793891724838
5510204.081632653,612244.8979591837,-5970444.247054592,-2.736415501400387
5714285.714285715,612244.8979591837,-6174525.879707653,-2.82995161362829
5918367.346938776,612244.8979591837,-6378607.512360714,-2.9234877258561927
6122448.979591837,612244.8979591837,-6582689.145013776,-3.017023838084096
6326530.612244898,612244.8979591837,-6786770.777666837,-3.1105599503119987
6530612.24489796,612244.8979591837,-6990852.410319898,-3.204096062539902
6734693.87755102,612244.8979591837,-7194934.042972959,-3.2976321747678043
6938775.510204081,612244.8979591837,-7399015.67562602,-3.3911682869957076
7142857.142857144,612244.8979591837,-7603097.308279082,-3.484704399223611
7346938.775510204,612244.8979591837,-7807178.940932143,-3.5782405114515137
7551020.408163265,612244.8979591837,-8011260.573585204,-3.6717766236794165
7755102.040816328,612244.8979591837,-8215342.206238266,-3.76531273590732
7959183.673469388,612244.8979591837,-8419423.838891326,-3.858848848135222
8163265.306122449,612244.8979591837,-8623505.471544387,-3.9523849603631254
8367346.9387755105,612244.8979591837,-8827587.104197448,-4.045921072591028
8571428.57142857,612244.8979591837,-9031668.73685051,-4.139457184818931
8775510.204081632,612244.8979591837,-9235750.36950357,-4.232993297046835
8979591.836734695,612244.8979591837,-9439832.002156634,-4.326529409274738
9183673.469387757,612244.8979591837,-9643913.634809695,-4.420065521502641
9387755.102040816,612244.8979591837,-9847995.267462755,-4.513601633730543
9591836.734693877,612244.8979591837,-10052076.900115816,-4.607137745958447
9795918.367346939,612244.8979591837,-10256158.532768877,-4.70067385818635
10000000.0,612244.8979591837,-10460240.165421939,-4.7942099704142525
0.0,816326.530612245,-664321.7980749998,-0.3044765834749089
204081.63265306124,816326.530612245,-868403.4307280611,-0.39801269570281195
408163.2653061225,816326.530612245,-1072485.0633811222,-0.49154880793071487
612244.8979591837,816326.530612245,-1276566.6960341835,-0.5850849201586179
816326.530612245,816326.530612245,-1480648.3286872448,-0.6786210323865209
1020408.1632653062,816326.530612245,-1684729.961340306,-0.772157144614424
1224489.7959183673,816326.530612245,-1888811.5939933672,-0.8656932568423269
1428571.4285714286,816326.530612245,-2092893.2266464282,-0.9592293690702298
1632653.06122449,816326.530612245,-2296974.8592994893,-1.0527654812981326
1836734.693877551,816326.530612245,-2501056.4919525506,-1.1463015935260357
2040816.3265306123,816326.530612245,-2705138.124605612,-1.2398377057539387
2244897.959183674,816326.530612245,-2909219.757258673,-1.3333738179818417
2448979.5918367347,816326.530612245,-3113301.3899117345,-1.4269099302097448
2653061.224489796,816326.530612245,-3317383.022564796,-1.5204460424376478
2857142.8571428573,816326.530612245,-3521464.655217857,-1.6139821546655508
3061224.4897959186,816326.530612245,-3725546.2878709184,-1.7075182668934539
3265306.12244898,816326.530612245,-3929627.9205239797,-1.801054379121357
3469387.7551020407,816326.530612245,-4133709.55317704,-1.8945904913492595
3673469.387755102,816326.530612245,-4337791.185830101,-1.9881266035771625
3877551.020408164,816326.530612245,-4541872.818483164,-2.081662715805066
4081632.6530612246,816326.530612245,-4745954.451136224,-2.175198828032969
4285714.285714285,816326.530612245,-4950036.083789285,-2.2687349402608716
4489795.918367348,816326.530612245,-5154117.7164423475,-2.3622710524887753
4693877.551020408,816326.530612245,-5358199.349095408,-2.4558071647166777
4897959.183673469,816326.530612245,-5562280.981748469,-2.549343276944581
5102040.816326531,816326.530612245,-5766362.6144015305,-2.6428793891724838
5306122.448979592,816326.530612245,-5970444.247054592,-2.736415501400387
