,DateTime,baseline_grid_to_plant_kW,baseline_treatment_flow_m3_hr,flexible_grid_to_plant_kW,flexible_treatment_flow_m3_hr,electricity_TOU,electricity_demand1
20,2023-07-01 05:00:00,1744.019632034112,120.15,1770.6406572140704,121.49561144137542,0.037473333,16.66
21,2023-07-01 05:15:00,1744.019632034112,120.15,1770.6406572140704,121.49561144137542,0.037473333,16.66
22,2023-07-01 05:30:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
23,2023-07-01 05:45:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
24,2023-07-01 06:00:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
25,2023-07-01 06:15:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
26,2023-07-01 06:30:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
27,2023-07-01 06:45:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
28,2023-07-01 07:00:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
29,2023-07-01 07:15:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
30,2023-07-01 07:30:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
31,2023-07-01 07:45:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
32,2023-07-01 08:00:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
33,2023-07-01 08:15:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
34,2023-07-01 08:30:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
35,2023-07-01 08:45:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
36,2023-07-01 09:00:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
37,2023-07-01 09:15:00,1744.019632034112,120.15,213.601253297369,7.597267375147349e-05,0.037473333,16.66
38,2023-07-01 09:30:00,1744.019632034112,120.15,213.60125329898187,7.59727714509031e-05,0.037473333,16.66
39,2023-07-01 09:45:00,1744.019632034112,120.15,213.6012533001456,7.597284194326123e-05,0.037473333,16.66
40,2023-07-01 10:00:00,1744.019632034112,120.15,213.6012533001456,7.597284194325749e-05,0.037473333,16.66
41,2023-07-01 10:15:00,1744.019632034112,120.15,213.6012533001448,7.597284189560045e-05,0.037473333,16.66
42,2023-07-01 10:30:00,1744.019632034112,120.15,213.6012533001456,7.597284194324822e-05,0.037473333,16.66
43,2023-07-01 10:45:00,1744.019632034112,120.15,213.6012533001448,7.5972841895594e-05,0.037473333,16.66
44,2023-07-01 11:00:00,1744.019632034112,120.15,213.60125329995,7.597283009462499e-05,0.037473333,16.66
45,2023-07-01 11:15:00,1744.019632034112,120.15,213.60125329995077,7.597283014228487e-05,0.037473333,16.66
46,2023-07-01 11:30:00,1744.019632034112,120.15,213.60125329995196,7.597283021377626e-05,0.037473333,16.66
47,2023-07-01 11:45:00,1744.019632034112,120.15,213.6012532999504,7.59728301184903e-05,0.037473333,16.66
48,2023-07-01 12:00:00,1744.019632034112,120.15,213.60125329995157,7.597283018999193e-05,0.037473333,16.66
49,2023-07-01 12:15:00,1744.019632034112,120.15,213.60125329995117,7.597283016619425e-05,0.037473333,16.66
50,2023-07-01 12:30:00,1744.019632034112,120.15,213.60125329995157,7.597283019005378e-05,0.037473333,16.66
51,2023-07-01 12:45:00,1744.019632034112,120.15,213.60125329995077,7.597283014243179e-05,0.037473333,16.66
52,2023-07-01 13:00:00,1744.019632034112,120.15,213.60125329995,7.597283009480501e-05,0.037473333,16.66
53,2023-07-01 13:15:00,1744.019632034112,120.15,213.6012532999484,7.597282999951303e-05,0.037473333,16.66
54,2023-07-01 13:30:00,1744.019632034112,120.15,213.6012532999504,7.59728301186399e-05,0.037473333,16.66
55,2023-07-01 13:45:00,1744.019632034112,120.15,213.60125329926154,7.597278839240714e-05,0.037473333,16.66
56,2023-07-01 14:00:00,1744.019632034112,120.15,1277.0072370688713,4.094036101912102e-05,0.037473333,16.66
57,2023-07-01 14:15:00,1744.019632034112,120.15,1277.0072370688715,4.094036102949606e-05,0.037473333,16.66
58,2023-07-01 14:30:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
59,2023-07-01 14:45:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
60,2023-07-01 15:00:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
61,2023-07-01 15:15:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
62,2023-07-01 15:30:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
63,2023-07-01 15:45:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
64,2023-07-01 16:00:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
65,2023-07-01 16:15:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
66,2023-07-01 16:30:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
67,2023-07-01 16:45:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
68,2023-07-01 17:00:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
69,2023-07-01 17:15:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
70,2023-07-01 17:30:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
71,2023-07-01 17:45:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
72,2023-07-01 18:00:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
73,2023-07-01 18:15:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
74,2023-07-01 18:30:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
75,2023-07-01 18:45:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
76,2023-07-01 19:00:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
77,2023-07-01 19:15:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
78,2023-07-01 19:30:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
79,2023-07-01 19:45:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
80,2023-07-01 20:00:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
81,2023-07-01 20:15:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
82,2023-07-01 20:30:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
83,2023-07-01 20:45:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
84,2023-07-01 21:00:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
85,2023-07-01 21:15:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
86,2023-07-01 21:30:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
87,2023-07-01 21:45:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
88,2023-07-01 22:00:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
89,2023-07-01 22:15:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
90,2023-07-01 22:30:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
91,2023-07-01 22:45:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
92,2023-07-01 23:00:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
93,2023-07-01 23:15:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
94,2023-07-01 23:30:00,1744.019632034112,120.15,1770.6406572140709,121.495664667446,0.037473333,16.66
95,2023-07-01 23:45:00,1744.019632034112,2.229437241480334e-40,1770.6406572140709,121.495664667446,0.037473333,16.66
