,DateTime,baseline_grid_to_plant_kW,baseline_treatment_flow_m3_hr,flexible_grid_to_plant_kW,flexible_treatment_flow_m3_hr,electricity_TOU,electricity_demand1,electricity_demand2,electricity_demand3
0,2023-07-03 00:00:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
1,2023-07-03 00:15:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
2,2023-07-03 00:30:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
3,2023-07-03 00:45:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
4,2023-07-03 01:00:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
5,2023-07-03 01:15:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
6,2023-07-03 01:30:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
7,2023-07-03 01:45:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
8,2023-07-03 02:00:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
9,2023-07-03 02:15:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
10,2023-07-03 02:30:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
11,2023-07-03 02:45:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
12,2023-07-03 03:00:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
13,2023-07-03 03:15:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
14,2023-07-03 03:30:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
15,2023-07-03 03:45:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
