,DateTime,baseline_grid_to_plant_kW,baseline_treatment_flow_m3_hr,flexible_grid_to_plant_kW,flexible_treatment_flow_m3_hr,electricity_TOU,electricity_demand1
0,2023-07-08 00:00:00,1744.019632034112,120.15,1886.5805484106515,127.17631496059715,0.12955,8.03
1,2023-07-08 00:15:00,1744.019632034112,120.15,1886.5805484106515,127.17631496059715,0.12955,8.03
2,2023-07-08 00:30:00,1744.019632034112,120.15,1886.5805484106515,127.17631496059715,0.12955,8.03
3,2023-07-08 00:45:00,1744.019632034112,120.15,1886.5805484106515,127.17631496059715,0.12955,8.03
4,2023-07-08 01:00:00,1744.019632034112,120.15,1886.5805484106515,127.17631496059715,0.12955,8.03
5,2023-07-08 01:15:00,1744.019632034112,120.15,1886.5805484106515,127.17631496059715,0.12955,8.03
6,2023-07-08 01:30:00,1744.019632034112,120.15,1886.5805484106515,127.17631496059715,0.12955,8.03
7,2023-07-08 01:45:00,1744.019632034112,120.15,1886.5805484106515,127.17631496059715,0.12955,8.03
8,2023-07-08 02:00:00,1744.019632034112,120.15,1886.5805484106515,127.17631496059715,0.12955,8.03
9,2023-07-08 02:15:00,1744.019632034112,120.15,1886.5805484106515,127.17631496059715,0.12955,8.03
10,2023-07-08 02:30:00,1744.019632034112,120.15,1886.5805484106515,127.17631496059715,0.12955,8.03
11,2023-07-08 02:45:00,1744.019632034112,120.15,1886.5805484106515,127.17631496059715,0.12955,8.03
12,2023-07-08 03:00:00,1744.019632034112,120.15,1886.5805484106515,127.17631496059715,0.12955,8.03
13,2023-07-08 03:15:00,1744.019632034112,120.15,1886.5805484106515,127.17631496059715,0.12955,8.03
14,2023-07-08 03:30:00,1744.019632034112,120.15,1886.5805484106515,127.17631496059715,0.12955,8.03
15,2023-07-08 03:45:00,1744.019632034112,120.15,1886.5805484106515,127.17631496059715,0.12955,8.03
16,2023-07-08 04:00:00,1744.019632034112,120.15,1886.5805484106515,127.17631496059715,0.12955,8.03
17,2023-07-08 04:15:00,1744.019632034112,120.15,1886.5805484106515,127.17631496059715,0.12955,8.03
18,2023-07-08 04:30:00,1744.019632034112,120.15,1886.5805484106515,127.17631496059715,0.12955,8.03
19,2023-07-08 04:45:00,1744.019632034112,120.15,1886.5805484106515,127.17631496059715,0.12955,8.03
20,2023-07-08 05:00:00,1744.019632034112,120.15,1886.5805484106515,127.17631496059715,0.12955,8.03
21,2023-07-08 05:15:00,1744.019632034112,120.15,1886.5805484106515,127.17631496059715,0.12955,8.03
22,2023-07-08 05:30:00,1744.019632034112,120.15,1886.5805484106515,127.17631496059715,0.12955,8.03
23,2023-07-08 05:45:00,1744.019632034112,120.15,1886.5805484106515,127.17631496059715,0.12955,8.03
24,2023-07-08 06:00:00,1744.019632034112,120.15,1886.5805484106515,127.17631496059715,0.12955,8.03
25,2023-07-08 06:15:00,1744.019632034112,120.15,1886.5805484106515,127.17631496059715,0.12955,8.03
