upgrade cost [$],obsolete asset cost [$],npv [$],lvof [$/kWh]
6326530.612244898,0.0,-6102710.533150656,-0.0776624832566067
6530612.24489796,0.0,-6306792.165803717,-0.08025960568160179
6734693.87755102,0.0,-6510873.798456778,-0.08285672810659686
6938775.510204081,0.0,-6714955.431109839,-0.08545385053159196
7142857.142857144,0.0,-6919037.063762901,-0.08805097295658706
7346938.775510204,0.0,-7123118.696415962,-0.09064809538158215
7551020.408163265,0.0,-7327200.329069023,-0.09324521780657724
7755102.040816328,0.0,-7531281.961722085,-0.09584234023157234
7959183.673469388,0.0,-7735363.594375146,-0.09843946265656743
8163265.306122449,0.0,-7939445.227028207,-0.10103658508156252
8367346.9387755105,0.0,-8143526.859681268,-0.1036337075065576
8571428.57142857,0.0,-8347608.492334329,-0.1062308299315527
8775510.204081632,0.0,-8551690.12498739,-0.10882795235654778
8979591.836734695,0.0,-8755771.757640453,-0.1114250747815429
9183673.469387757,0.0,-8959853.390293514,-0.114022197206538
9387755.102040816,0.0,-9163935.022946574,-0.11661931963153306
9591836.734693877,0.0,-9368016.655599635,-0.11921644205652816
9795918.367346939,0.0,-9572098.288252696,-0.12181356448152325
10000000.0,0.0,-9776179.920905758,-0.12441068690651835
0.0,204081.63265306124,19738.446441181266,0.0002511894932460866
204081.63265306124,204081.63265306124,-184343.18621187998,-0.002345932931749006
408163.2653061225,204081.63265306124,-388424.81886494113,-0.004943055356744098
612244.8979591837,204081.63265306124,-592506.4515180024,-0.007540177781739191
816326.530612245,204081.63265306124,-796588.0841710637,-0.010137300206734284
1020408.1632653062,204081.63265306124,-1000669.7168241248,-0.012734422631729374
1224489.7959183673,204081.63265306124,-1204751.349477186,-0.015331545056724467
1428571.4285714286,204081.63265306124,-1408832.9821302474,-0.017928667481719562
1632653.06122449,204081.63265306124,-1612914.6147833087,-0.020525789906714654
1836734.693877551,204081.63265306124,-1816996.2474363698,-0.023122912331709745
2040816.3265306123,204081.63265306124,-2021077.8800894308,-0.025720034756704833
2244897.959183674,204081.63265306124,-2225159.512742493,-0.02831715718169994
2448979.5918367347,204081.63265306124,-2429241.1453955537,-0.030914279606695023
2653061.224489796,204081.63265306124,-2633322.778048615,-0.03351140203169012
2857142.8571428573,204081.63265306124,-2837404.4107016763,-0.03610852445668521
3061224.4897959186,204081.63265306124,-3041486.0433547376,-0.0387056468816803
3265306.12244898,204081.63265306124,-3245567.676007799,-0.041302769306675396
3469387.7551020407,204081.63265306124,-3449649.3086608597,-0.043899891731670485
3673469.387755102,204081.63265306124,-3653730.941313921,-0.04649701415666558
3877551.020408164,204081.63265306124,-3857812.573966983,-0.049094136581660675
4081632.6530612246,204081.63265306124,-4061894.206620043,-0.051691259006655756
4285714.285714285,204081.63265306124,-4265975.839273104,-0.05428838143165085
4489795.918367348,204081.63265306124,-4470057.471926167,-0.05688550385664596
4693877.551020408,204081.63265306124,-4674139.104579227,-0.05948262628164104
4897959.183673469,204081.63265306124,-4878220.737232288,-0.062079748706636136
5102040.816326531,204081.63265306124,-5082302.36988535,-0.06467687113163123
5306122.448979592,204081.63265306124,-5286384.002538411,-0.06727399355662632
5510204.081632653,204081.63265306124,-5490465.635191472,-0.0698711159816214
5714285.714285715,204081.63265306124,-5694547.267844534,-0.07246823840661651
5918367.346938776,204081.63265306124,-5898628.900497595,-0.0750653608316116
6122448.979591837,204081.63265306124,-6102710.533150656,-0.0776624832566067
6326530.612244898,204081.63265306124,-6306792.165803717,-0.08025960568160179
6530612.24489796,204081.63265306124,-6510873.798456779,-0.08285672810659687
6734693.87755102,204081.63265306124,-6714955.431109839,-0.08545385053159196
6938775.510204081,204081.63265306124,-6919037.0637629,-0.08805097295658705
7142857.142857144,204081.63265306124,-7123118.696415963,-0.09064809538158215
7346938.775510204,204081.63265306124,-7327200.329069023,-0.09324521780657724
7551020.408163265,204081.63265306124,-7531281.961722084,-0.09584234023157233
7755102.040816328,204081.63265306124,-7735363.594375147,-0.09843946265656744
7959183.673469388,204081.63265306124,-7939445.227028207,-0.10103658508156252
8163265.306122449,204081.63265306124,-8143526.859681268,-0.1036337075065576
8367346.9387755105,204081.63265306124,-8347608.492334329,-0.1062308299315527
8571428.57142857,204081.63265306124,-8551690.12498739,-0.10882795235654778
8775510.204081632,204081.63265306124,-8755771.757640451,-0.11142507478154288
8979591.836734695,204081.63265306124,-8959853.390293514,-0.114022197206538
9183673.469387757,204081.63265306124,-9163935.022946576,-0.11661931963153309
9387755.102040816,204081.63265306124,-9368016.655599635,-0.11921644205652816
9591836.734693877,204081.63265306124,-9572098.288252696,-0.12181356448152325
9795918.367346939,204081.63265306124,-9776179.920905758,-0.12441068690651835
10000000.0,204081.63265306124,-9980261.553558819,-0.12700780933151345
0.0,408163.2653061225,-184343.18621187998,-0.002345932931749006
204081.63265306124,408163.2653061225,-388424.81886494113,-0.004943055356744098
408163.2653061225,408163.2653061225,-592506.4515180024,-0.007540177781739191
612244.8979591837,408163.2653061225,-796588.0841710636,-0.010137300206734283
816326.530612245,408163.2653061225,-1000669.7168241248,-0.012734422631729374
1020408.1632653062,408163.2653061225,-1204751.349477186,-0.015331545056724467
1224489.7959183673,408163.2653061225,-1408832.9821302474,-0.017928667481719562
1428571.4285714286,408163.2653061225,-1612914.6147833087,-0.020525789906714654
1632653.06122449,408163.2653061225,-1816996.24743637,-0.02312291233170975
1836734.693877551,408163.2653061225,-2021077.8800894308,-0.025720034756704833
2040816.3265306123,408163.2653061225,-2225159.5127424924,-0.028317157181699932
2244897.959183674,408163.2653061225,-2429241.145395554,-0.03091427960669503
2448979.5918367347,408163.2653061225,-2633322.778048615,-0.03351140203169012
2653061.224489796,408163.2653061225,-2837404.4107016763,-0.03610852445668521
2857142.8571428573,408163.2653061225,-3041486.0433547376,-0.0387056468816803
3061224.4897959186,408163.2653061225,-3245567.676007799,-0.041302769306675396
3265306.12244898,408163.2653061225,-3449649.30866086,-0.04389989173167049
3469387.7551020407,408163.2653061225,-3653730.941313921,-0.04649701415666558
3673469.387755102,408163.2653061225,-3857812.5739669823,-0.049094136581660675
3877551.020408164,408163.2653061225,-4061894.206620044,-0.05169125900665577
4081632.6530612246,408163.2653061225,-4265975.839273104,-0.05428838143165085
4285714.285714285,408163.2653061225,-4470057.471926166,-0.056885503856645946
4489795.918367348,408163.2653061225,-4674139.104579228,-0.05948262628164105
4693877.551020408,408163.2653061225,-4878220.737232288,-0.062079748706636136
4897959.183673469,408163.2653061225,-5082302.36988535,-0.06467687113163123
5102040.816326531,408163.2653061225,-5286384.002538411,-0.06727399355662632
5306122.448979592,408163.2653061225,-5490465.635191472,-0.0698711159816214
5510204.081632653,408163.2653061225,-5694547.267844534,-0.07246823840661651
5714285.714285715,408163.2653061225,-5898628.900497595,-0.0750653608316116
5918367.346938776,408163.2653061225,-6102710.533150656,-0.0776624832566067
6122448.979591837,408163.2653061225,-6306792.165803717,-0.08025960568160179
6326530.612244898,408163.2653061225,-6510873.798456779,-0.08285672810659687
6530612.24489796,408163.2653061225,-6714955.43110984,-0.08545385053159198
6734693.87755102,408163.2653061225,-6919037.0637629,-0.08805097295658705
6938775.510204081,408163.2653061225,-7123118.696415962,-0.09064809538158215
7142857.142857144,408163.2653061225,-7327200.329069024,-0.09324521780657725
7346938.775510204,408163.2653061225,-7531281.961722084,-0.09584234023157233
7551020.408163265,408163.2653061225,-7735363.594375146,-0.09843946265656743
7755102.040816328,408163.2653061225,-7939445.227028208,-0.10103658508156253
7959183.673469388,408163.2653061225,-8143526.859681268,-0.1036337075065576
8163265.306122449,408163.2653061225,-8347608.492334329,-0.1062308299315527
8367346.9387755105,408163.2653061225,-8551690.12498739,-0.10882795235654778
8571428.57142857,408163.2653061225,-8755771.757640451,-0.11142507478154288
8775510.204081632,408163.2653061225,-8959853.390293512,-0.11402219720653797
8979591.836734695,408163.2653061225,-9163935.022946576,-0.11661931963153309
9183673.469387757,408163.2653061225,-9368016.655599637,-0.11921644205652819
9387755.102040816,408163.2653061225,-9572098.288252696,-0.12181356448152325
9591836.734693877,408163.2653061225,-9776179.920905758,-0.12441068690651835
9795918.367346939,408163.2653061225,-9980261.553558819,-0.12700780933151345
10000000.0,408163.2653061225,-10184343.18621188,-0.12960493175650853
0.0,612244.8979591837,-388424.81886494113,-0.004943055356744098
204081.63265306124,612244.8979591837,-592506.4515180024,-0.007540177781739191
408163.2653061225,612244.8979591837,-796588.0841710636,-0.010137300206734283
612244.8979591837,612244.8979591837,-1000669.7168241248,-0.012734422631729374
816326.530612245,612244.8979591837,-1204751.349477186,-0.015331545056724467
1020408.1632653062,612244.8979591837,-1408832.9821302474,-0.017928667481719562
1224489.7959183673,612244.8979591837,-1612914.6147833085,-0.02052578990671465
1428571.4285714286,612244.8979591837,-1816996.2474363698,-0.023122912331709745
1632653.06122449,612244.8979591837,-2021077.8800894308,-0.025720034756704833
1836734.693877551,612244.8979591837,-2225159.5127424924,-0.028317157181699932
2040816.3265306123,612244.8979591837,-2429241.1453955537,-0.030914279606695023
2244897.959183674,612244.8979591837,-2633322.778048615,-0.03351140203169012
2448979.5918367347,612244.8979591837,-2837404.4107016763,-0.03610852445668521
