upgrade cost [$],obsolete asset cost [$],npv [$],lvof [$/kWh]
8775510.204081632,0.0,-8710944.707848199,-5.721398209749676
8979591.836734695,0.0,-8915026.340501262,-5.855440191057632
9183673.469387757,0.0,-9119107.973154323,-5.989482172365586
9387755.102040816,0.0,-9323189.605807383,-6.12352415367354
9591836.734693877,0.0,-9527271.238460444,-6.257566134981495
9795918.367346939,0.0,-9731352.871113505,-6.39160811628945
10000000.0,0.0,-9935434.503766567,-6.5256500975974046
0.0,204081.63265306124,-139516.13641962773,-0.09163499481557724
204081.63265306124,204081.63265306124,-343597.769072689,-0.225676976123532
408163.2653061225,204081.63265306124,-547679.4017257502,-0.35971895743148674
612244.8979591837,204081.63265306124,-751761.0343788115,-0.4937609387394415
816326.530612245,204081.63265306124,-955842.6670318728,-0.6278029200473962
1020408.1632653062,204081.63265306124,-1159924.2996849339,-0.7618449013553509
1224489.7959183673,204081.63265306124,-1364005.9323379952,-0.8958868826633057
1428571.4285714286,204081.63265306124,-1568087.5649910565,-1.0299288639712605
1632653.06122449,204081.63265306124,-1772169.1976441178,-1.1639708452792152
1836734.693877551,204081.63265306124,-1976250.8302971788,-1.29801282658717
2040816.3265306123,204081.63265306124,-2180332.46295024,-1.4320548078951245
2244897.959183674,204081.63265306124,-2384414.0956033017,-1.5660967892030797
2448979.5918367347,204081.63265306124,-2588495.7282563625,-1.7001387705110342
2653061.224489796,204081.63265306124,-2792577.360909424,-1.834180751818989
2857142.8571428573,204081.63265306124,-2996658.993562485,-1.9682227331269437
3061224.4897959186,204081.63265306124,-3200740.6262155464,-2.1022647144348987
3265306.12244898,204081.63265306124,-3404822.2588686077,-2.2363066957428535
3469387.7551020407,204081.63265306124,-3608903.8915216685,-2.3703486770508078
3673469.387755102,204081.63265306124,-3812985.52417473,-2.5043906583587625
3877551.020408164,204081.63265306124,-4017067.1568277916,-2.6384326396667177
4081632.6530612246,204081.63265306124,-4221148.789480852,-2.772474620974672
4285714.285714285,204081.63265306124,-4425230.422133913,-2.9065166022826268
4489795.918367348,204081.63265306124,-4629312.0547869755,-3.040558583590582
4693877.551020408,204081.63265306124,-4833393.687440036,-3.1746005648985363
4897959.183673469,204081.63265306124,-5037475.320093097,-3.308642546206491
5102040.816326531,204081.63265306124,-5241556.9527461585,-3.4426845275144458
5306122.448979592,204081.63265306124,-5445638.58539922,-3.5767265088224005
5510204.081632653,204081.63265306124,-5649720.218052281,-3.7107684901303553
5714285.714285715,204081.63265306124,-5853801.850705342,-3.84481047143831
5918367.346938776,204081.63265306124,-6057883.483358404,-3.9788524527462648
6122448.979591837,204081.63265306124,-6261965.116011465,-4.11289443405422
6326530.612244898,204081.63265306124,-6466046.748664526,-4.246936415362175
6530612.24489796,204081.63265306124,-6670128.381317588,-4.3809783966701294
6734693.87755102,204081.63265306124,-6874210.013970648,-4.515020377978083
6938775.510204081,204081.63265306124,-7078291.646623709,-4.649062359286038
7142857.142857144,204081.63265306124,-7282373.2792767715,-4.783104340593994
7346938.775510204,204081.63265306124,-7486454.911929832,-4.917146321901948
7551020.408163265,204081.63265306124,-7690536.544582893,-5.051188303209902
7755102.040816328,204081.63265306124,-7894618.177235955,-5.185230284517858
7959183.673469388,204081.63265306124,-8098699.809889016,-5.319272265825812
8163265.306122449,204081.63265306124,-8302781.442542077,-5.453314247133767
8367346.9387755105,204081.63265306124,-8506863.075195137,-5.587356228441721
8571428.57142857,204081.63265306124,-8710944.707848199,-5.721398209749676
8775510.204081632,204081.63265306124,-8915026.34050126,-5.855440191057631
8979591.836734695,204081.63265306124,-9119107.973154323,-5.989482172365586
9183673.469387757,204081.63265306124,-9323189.605807384,-6.123524153673541
9387755.102040816,204081.63265306124,-9527271.238460444,-6.257566134981495
9591836.734693877,204081.63265306124,-9731352.871113505,-6.39160811628945
9795918.367346939,204081.63265306124,-9935434.503766567,-6.5256500975974046
10000000.0,204081.63265306124,-10139516.136419628,-6.659692078905359
