,DateTime,baseline_grid_to_plant_kW,baseline_treatment_flow_m3_hr,flexible_grid_to_plant_kW,flexible_treatment_flow_m3_hr,electricity_TOU,electricity_demand1,electricity_demand2
0,2023-01-02 00:00:00,1744.019632034112,120.15,1770.640131091876,121.4956382306715,0.0446782,0.0,4.21
1,2023-01-02 00:15:00,1744.019632034112,120.15,1770.640131091876,121.4956382306715,0.0446782,0.0,4.21
2,2023-01-02 00:30:00,1744.019632034112,120.15,213.60000000000002,3.195086540266349e-39,0.0446782,0.0,4.21
3,2023-01-02 00:45:00,1744.019632034112,120.15,213.60000000000002,0.0,0.0446782,0.0,4.21
4,2023-01-02 01:00:00,1744.019632034112,120.15,213.60000000000002,0.0,0.0446782,0.0,4.21
5,2023-01-02 01:15:00,1744.019632034112,120.15,213.60000000000002,3.195086540230871e-39,0.0446782,0.0,4.21
6,2023-01-02 01:30:00,1744.019632034112,120.15,213.60000000000002,1.569596736732365e-50,0.0446782,0.0,4.21
7,2023-01-02 01:45:00,1744.019632034112,120.15,213.60000000000002,0.0,0.0446782,0.0,4.21
8,2023-01-02 02:00:00,1744.019632034112,120.15,213.60000000000002,0.0,0.0446782,0.0,4.21
9,2023-01-02 02:15:00,1744.019632034112,120.15,213.60000000000002,0.0,0.0446782,0.0,4.21
10,2023-01-02 02:30:00,1744.019632034112,120.15,213.60000000000002,1.4924350113982825e-50,0.0446782,0.0,4.21
11,2023-01-02 02:45:00,1744.019632034112,120.15,213.60000000000002,0.0,0.0446782,0.0,4.21
12,2023-01-02 03:00:00,1744.019632034112,120.15,213.60000000000002,6.517392536331076e-51,0.0446782,0.0,4.21
13,2023-01-02 03:15:00,1744.019632034112,120.15,213.60000000000002,0.0,0.0446782,0.0,4.21
14,2023-01-02 03:30:00,1744.019632034112,120.15,213.60000000000002,0.0,0.0446782,0.0,4.21
15,2023-01-02 03:45:00,1744.019632034112,120.15,213.60000000000002,0.0,0.0446782,0.0,4.21
16,2023-01-02 04:00:00,1744.019632034112,120.15,213.60000000000002,0.0,0.0446782,0.0,4.21
17,2023-01-02 04:15:00,1744.019632034112,120.15,213.60000000000002,2.4471726996876092e-51,0.0446782,0.0,4.21
18,2023-01-02 04:30:00,1744.019632034112,120.15,213.60000000000002,8.969030991263972e-52,0.0446782,0.0,4.21
19,2023-01-02 04:45:00,1744.019632034112,120.15,213.60000000000002,1.8492386597084419e-50,0.0446782,0.0,4.21
20,2023-01-02 05:00:00,1744.019632034112,120.15,213.60000000000002,0.0,0.0446782,0.0,4.21
21,2023-01-02 05:15:00,1744.019632034112,120.15,1277.007237025736,0.0,0.0446782,0.0,4.21
22,2023-01-02 05:30:00,1744.019632034112,120.15,1277.0072370257358,0.0,0.0446782,0.0,4.21
23,2023-01-02 05:45:00,1744.019632034112,120.15,1770.640131091876,121.49563823067152,0.0446782,0.0,4.21
24,2023-01-02 06:00:00,1744.019632034112,120.15,1770.6401310918757,121.49563823067152,0.0446782,0.0,4.21
25,2023-01-02 06:15:00,1744.019632034112,120.15,1770.6401310918734,121.49563823067139,0.0446782,0.0,4.21
26,2023-01-02 06:30:00,1744.019632034112,120.15,1770.6401310918732,121.49563823067137,0.0446782,0.0,4.21
27,2023-01-02 06:45:00,1744.019632034112,120.15,1770.6401310918732,121.49563823067139,0.0446782,0.0,4.21
28,2023-01-02 07:00:00,1744.019632034112,120.15,1770.6401310918734,121.4956382306714,0.0446782,0.0,4.21
29,2023-01-02 07:15:00,1744.019632034112,120.15,1770.6401310918732,121.49563823067137,0.0446782,0.0,4.21
30,2023-01-02 07:30:00,1744.019632034112,120.15,1770.640131091876,121.49563823067149,0.0446782,0.0,4.21
31,2023-01-02 07:45:00,1744.019632034112,120.15,1770.640131091876,121.49563823067152,0.0446782,0.0,4.21
32,2023-01-02 08:00:00,1744.019632034112,120.15,1770.6412120031725,121.49569254476322,0.044253925,13.96,4.21
33,2023-01-02 08:15:00,1744.019632034112,120.15,1770.6412120031725,121.49569254476322,0.044253925,13.96,4.21
34,2023-01-02 08:30:00,1744.019632034112,120.15,1770.6412120031725,121.49569254476322,0.044253925,13.96,4.21
35,2023-01-02 08:45:00,1744.019632034112,120.15,1770.6412120031725,121.49569254476322,0.044253925,13.96,4.21
36,2023-01-02 09:00:00,1744.019632034112,120.15,1770.6412120031725,121.49569254476322,0.044253925,13.96,4.21
37,2023-01-02 09:15:00,1744.019632034112,120.15,1770.6412120031723,121.4956925447632,0.044253925,13.96,4.21
38,2023-01-02 09:30:00,1744.019632034112,120.15,1770.6412120031723,121.4956925447632,0.044253925,13.96,4.21
39,2023-01-02 09:45:00,1744.019632034112,120.15,1770.6412120031723,121.4956925447632,0.044253925,13.96,4.21
40,2023-01-02 10:00:00,1744.019632034112,120.15,1770.6412120031723,121.4956925447632,0.044253925,13.96,4.21
41,2023-01-02 10:15:00,1744.019632034112,120.15,1770.6412120031723,121.4956925447632,0.044253925,13.96,4.21
42,2023-01-02 10:30:00,1744.019632034112,120.15,1770.6412120031723,121.4956925447632,0.044253925,13.96,4.21
43,2023-01-02 10:45:00,1744.019632034112,120.15,1770.6412120031723,121.4956925447632,0.044253925,13.96,4.21
44,2023-01-02 11:00:00,1744.019632034112,120.15,1770.6412120031723,121.4956925447632,0.044253925,13.96,4.21
45,2023-01-02 11:15:00,1744.019632034112,120.15,1770.6412120031723,121.4956925447632,0.044253925,13.96,4.21
46,2023-01-02 11:30:00,1744.019632034112,120.15,1770.6412120031723,121.4956925447632,0.044253925,13.96,4.21
