DateTime,baseline_grid_to_plant_kW,flexible_grid_to_plant_kW
2020-04-01 00:00:00,1184.2066650000002,1184.2066644237204
2020-04-01 00:15:00,1212.9055180000005,1212.9055173976428
2020-04-01 00:30:00,1203.641602,1203.6416013462149
2020-04-01 00:45:00,1145.557129,1145.5571282373828
2020-04-01 01:00:00,1142.80957,1142.809568864264
2020-04-01 01:15:00,1136.553955,1024.792983240968
2020-04-01 01:30:00,1188.768555,1065.2726922348718
2020-04-01 01:45:00,1134.869385,1009.0413469788672
2020-04-01 02:00:00,1121.602052,993.8501900348436
2020-04-01 02:15:00,1098.2543920000005,968.9616678658022
2020-04-01 02:30:00,1122.126952,991.7402480675491
2020-04-01 02:45:00,1089.684572,958.9225378463996
2020-04-01 03:00:00,1093.359376,967.4897845328568
2020-04-01 03:15:00,1062.381348,949.7919783593468
2020-04-01 03:30:00,1110.6494120000002,993.1457592099912
2020-04-01 03:45:00,1070.6250000000002,953.2569853942072
2020-04-01 04:00:00,1059.541504,1010.000000005144
2020-04-01 04:15:00,1055.8803720000003,999.0296691222636
2020-04-01 04:30:00,1067.822264,1007.4366019447752
2020-04-01 04:45:00,1068.314944,992.5495361636328
2020-04-01 05:00:00,1069.765136,956.9494045460156
2020-04-01 05:15:00,1082.9487320000003,993.8192514111944
2020-04-01 05:30:00,1092.120116,980.627984021232
2020-04-01 05:45:00,1098.54492,949.6673633175373
2020-04-01 06:00:00,1044.2304680000002,845.5157708089321
2020-04-01 06:15:00,1049.66016,582.3602946069004
2020-04-01 06:30:00,1023.256836,549.5274338336865
2020-04-01 06:45:00,1072.447264,854.0000000124868
2020-04-01 07:00:00,1054.624024,898.3222680041653
2020-04-01 07:15:00,1105.134768,930.000000010598
2020-04-01 07:30:00,1130.6210920000003,933.402166478182
2020-04-01 07:45:00,1139.1250000000002,944.50671085988
2020-04-01 08:00:00,1126.004884,945.32812801848
2020-04-01 08:15:00,1150.830076,698.0000000089995
2020-04-01 08:30:00,1182.3457040000003,702.0000002185632
2020-04-01 08:45:00,1183.553712,782.0000000084765
2020-04-01 09:00:00,1212.1171880000002,1552.991917505634
2020-04-01 09:15:00,1278.8417960000002,1357.5157708062163
2020-04-01 09:30:00,1256.283204,1521.9255089044764
2020-04-01 09:45:00,1244.882812,1506.4063946112217
2020-04-01 10:00:00,1267.8398440000003,1517.5491522109887
2020-04-01 10:15:00,1291.416016,1562.246954129076
2020-04-01 10:30:00,1277.923828,1561.9864392862817
2020-04-01 10:45:00,1251.792968,1576.0324729567435
2020-04-01 11:00:00,1251.2187520000002,1547.9047165260097
2020-04-01 11:15:00,1305.625,1560.12841445346
2020-04-01 11:30:00,1280.472656,1571.079816821535
2020-04-01 11:45:00,1261.277344,1621.1757627410173
2020-04-01 12:00:00,1239.564452,1615.094272554116
2020-04-01 12:15:00,1286.904296,1605.873968858308
2020-04-01 12:30:00,1295.2363280000002,1590.807992314541
2020-04-01 12:45:00,1274.917968,1548.568497527214
2020-04-01 13:00:00,1250.39258,1545.5306343766613
2020-04-01 13:15:00,1292.707032,1549.9782081788146
2020-04-01 13:30:00,1292.9941400000002,1587.6143403314315
2020-04-01 13:45:00,1280.73242,1572.3897351174942
2020-04-01 14:00:00,1238.6835960000003,1266.389371788158
2020-04-01 14:15:00,1285.2304680000002,1308.1448086333094
2020-04-01 14:30:00,1277.5000000000002,1295.2421417696871
2020-04-01 14:45:00,1264.052732,1277.6745501963892
2020-04-01 15:00:00,1240.7929720000002,1250.884748887203
2020-04-01 15:15:00,1311.628904,1319.1686458079585
2020-04-01 15:30:00,1237.019532,1243.6003314689162
2020-04-01 15:45:00,1247.10742,1252.8512402329686
2020-04-01 16:00:00,1233.740236,999.949571611314
2020-04-01 16:15:00,1253.515624,985.6572957534456
2020-04-01 16:30:00,1247.3828120000005,999.0100698979642
2020-04-01 16:45:00,1251.26758,998.598263570614
2020-04-01 17:00:00,1219.966796,963.9366806031836
2020-04-01 17:15:00,1265.707032,982.5413528079962
2020-04-01 17:30:00,1256.457032,990.7317729543096
2020-04-01 17:45:00,1243.128904,983.3340795382172
2020-04-01 18:00:00,1242.1132840000002,981.7914100516256
2020-04-01 18:15:00,1288.859372,984.3066928219548
2020-04-01 18:30:00,1266.414064,960.5810568413588
2020-04-01 18:45:00,1274.2382800000005,985.9999993567606
2020-04-01 19:00:00,1264.8359400000002,976.0990987041924
2020-04-01 19:15:00,1354.019532,981.6183136379676
2020-04-01 19:30:00,1333.7500000000002,976.2209262301676
2020-04-01 19:45:00,1342.078124,983.3575349975408
2020-04-01 20:00:00,1267.6718760000003,998.4023325755112
2020-04-01 20:15:00,1322.148436,1053.815855945705
2020-04-01 20:30:00,1338.7656360000003,1071.7612554240995
2020-04-01 20:45:00,1343.2578,1076.753121316174
2020-04-01 21:00:00,1302.73048,1594.0509249539634
2020-04-01 21:15:00,1330.8007600000003,1633.1882333452
2020-04-01 21:30:00,1321.1914000000002,1634.6903714643358
2020-04-01 21:45:00,1329.375,1651.9049275319448
2020-04-01 22:00:00,1282.83988,1612.6749417084222
2020-04-01 22:15:00,1304.5742,1639.6421450907408
2020-04-01 22:30:00,1284.89064,1621.7906421556054
2020-04-01 22:45:00,1280.42968,1585.8939561541472
2020-04-01 23:00:00,1253.0742,1509.4149641608203
2020-04-01 23:15:00,1256.4444580000002,1512.2590032175233
2020-04-01 23:30:00,1292.98523,1535.8308085805352
2020-04-01 23:45:00,1256.324585,1498.4519310129006
