,DateTime,baseline_grid_to_plant_kW,baseline_treatment_flow_m3_hr,flexible_grid_to_plant_kW,flexible_treatment_flow_m3_hr,electricity_TOU,electricity_demand1,electricity_demand2
48,2023-01-01 12:00:00,1744.019632034112,120.15,1803.554028284229,123.13751228218852,0.09822,20.7,0.0
49,2023-01-01 12:15:00,1744.019632034112,120.15,1803.554028284229,123.13751228218852,0.09822,20.7,0.0
50,2023-01-01 12:30:00,1744.019632034112,120.15,1803.5540282842292,123.13751228218852,0.09822,20.7,0.0
51,2023-01-01 12:45:00,1744.019632034112,120.15,1803.554028284229,123.13751228218852,0.09822,20.7,0.0
52,2023-01-01 13:00:00,1744.019632034112,120.15,1803.554028284229,123.13751228218854,0.09822,20.7,0.0
53,2023-01-01 13:15:00,1744.019632034112,120.15,1803.5540282842292,123.13751228218852,0.09822,20.7,0.0
54,2023-01-01 13:30:00,1744.019632034112,120.15,1803.554028284229,123.13751228218852,0.09822,20.7,0.0
55,2023-01-01 13:45:00,1744.019632034112,120.15,1803.554028284229,123.13751228218852,0.09822,20.7,0.0
56,2023-01-01 14:00:00,1744.019632034112,120.15,1803.554028284229,123.13751228218851,0.09822,20.7,0.0
57,2023-01-01 14:15:00,1744.019632034112,120.15,1803.554028284229,123.13751228218851,0.09822,20.7,0.0
58,2023-01-01 14:30:00,1744.019632034112,120.15,1803.5540282842292,123.13751228218852,0.09822,20.7,0.0
59,2023-01-01 14:45:00,1744.019632034112,120.15,1803.5540282842292,123.13751228218852,0.09822,20.7,0.0
60,2023-01-01 15:00:00,1744.019632034112,120.15,1803.554028284229,123.13751228218852,0.09822,20.7,0.0
61,2023-01-01 15:15:00,1744.019632034112,120.15,1803.554028284229,123.13751228218852,0.09822,20.7,0.0
62,2023-01-01 15:30:00,1744.019632034112,120.15,1803.554028284229,123.13751228218852,0.09822,20.7,0.0
63,2023-01-01 15:45:00,1744.019632034112,120.15,1803.5540282842292,123.13751228218852,0.09822,20.7,0.0
64,2023-01-01 16:00:00,1744.019632034112,120.15,213.60000000000002,1.096507839788262e-47,0.12734,20.7,1.78
65,2023-01-01 16:15:00,1744.019632034112,120.15,213.60000000000002,4.840348700661665e-47,0.12734,20.7,1.78
66,2023-01-01 16:30:00,1744.019632034112,120.15,213.60000000000002,0.0,0.12734,20.7,1.78
67,2023-01-01 16:45:00,1744.019632034112,120.15,213.60000000000002,0.0,0.12734,20.7,1.78
68,2023-01-01 17:00:00,1744.019632034112,120.15,213.60000000000002,0.0,0.12734,20.7,1.78
69,2023-01-01 17:15:00,1744.019632034112,120.15,213.60000000000002,0.0,0.12734,20.7,1.78
70,2023-01-01 17:30:00,1744.019632034112,120.15,213.60000000000002,1.2100871751654161e-47,0.12734,20.7,1.78
71,2023-01-01 17:45:00,1744.019632034112,120.15,213.60000000000002,7.548028226864691e-47,0.12734,20.7,1.78
72,2023-01-01 18:00:00,1744.019632034112,120.15,213.60000000000002,0.0,0.12734,20.7,1.78
73,2023-01-01 18:15:00,1744.019632034112,120.15,213.60000000000002,6.467347235738119e-47,0.12734,20.7,1.78
74,2023-01-01 18:30:00,1744.019632034112,120.15,213.60000000000002,0.0,0.12734,20.7,1.78
75,2023-01-01 18:45:00,1744.019632034112,120.15,213.60000000000002,0.0,0.12734,20.7,1.78
76,2023-01-01 19:00:00,1744.019632034112,120.15,213.60000000000002,1.0948616261891186e-46,0.12734,20.7,1.78
77,2023-01-01 19:15:00,1744.019632034112,120.15,213.60000000000002,6.750853581561328e-46,0.12734,20.7,1.78
78,2023-01-01 19:30:00,1744.019632034112,120.15,213.60000000000002,2.87313853945192e-48,0.12734,20.7,1.78
79,2023-01-01 19:45:00,1744.019632034112,120.15,213.60000000000002,1.1096152308013872e-43,0.12734,20.7,1.78
80,2023-01-01 20:00:00,1744.019632034112,120.15,213.60000000000002,1.4377772993421205e-47,0.12734,20.7,1.78
81,2023-01-01 20:15:00,1744.019632034112,120.15,213.60000000000002,0.0,0.12734,20.7,1.78
82,2023-01-01 20:30:00,1744.019632034112,120.15,213.60000000000002,0.0,0.12734,20.7,1.78
83,2023-01-01 20:45:00,1744.019632034112,120.15,213.60000000000002,0.0,0.12734,20.7,1.78
84,2023-01-01 21:00:00,1744.019632034112,120.15,1277.0072369034317,0.0,0.09822,20.7,0.0
85,2023-01-01 21:15:00,1744.019632034112,120.15,1277.0072369034317,0.0,0.09822,20.7,0.0
86,2023-01-01 21:30:00,1744.019632034112,120.15,1803.554028284229,123.13751228218852,0.09822,20.7,0.0
87,2023-01-01 21:45:00,1744.019632034112,120.15,1803.554028284229,123.13751228218852,0.09822,20.7,0.0
88,2023-01-01 22:00:00,1744.019632034112,120.15,1803.554028284229,123.13751228218852,0.09822,20.7,0.0
89,2023-01-01 22:15:00,1744.019632034112,120.15,1803.5540282842292,123.13751228218852,0.09822,20.7,0.0
90,2023-01-01 22:30:00,1744.019632034112,120.15,1803.554028284229,123.13751228218851,0.09822,20.7,0.0
91,2023-01-01 22:45:00,1744.019632034112,120.15,1803.554028284229,123.13751228218852,0.09822,20.7,0.0
92,2023-01-01 23:00:00,1744.019632034112,120.15,1803.554028284229,123.13751228218851,0.09822,20.7,0.0
93,2023-01-01 23:15:00,1744.019632034112,120.15,1803.554028284229,123.13751228218852,0.09822,20.7,0.0
94,2023-01-01 23:30:00,1744.019632034112,120.15,1803.554028284229,123.13751228218852,0.09822,20.7,0.0
95,2023-01-01 23:45:00,1744.019632034112,2.229437241480334e-40,1803.554028284229,123.13751228218852,0.09822,20.7,0.0
