,DateTime,baseline_grid_to_plant_kW,baseline_treatment_flow_m3_hr,flexible_grid_to_plant_kW,flexible_treatment_flow_m3_hr,electricity_TOU,electricity_demand1,electricity_demand2,electricity_demand3
81,2023-07-01 20:15:00,1744.019632034112,120.15,213.60000000000002,0.0,0.14484,26.8,0.0,20.7
82,2023-07-01 20:30:00,1744.019632034112,120.15,213.60000000000002,0.0,0.14484,26.8,0.0,20.7
83,2023-07-01 20:45:00,1744.019632034112,120.15,213.60000000000002,0.0,0.14484,26.8,0.0,20.7
84,2023-07-01 21:00:00,1744.019632034112,120.15,1277.007236886801,0.0,0.11735,0.0,5.32,20.7
85,2023-07-01 21:15:00,1744.019632034112,120.15,1277.0072368868007,0.0,0.11735,0.0,5.32,20.7
86,2023-07-01 21:30:00,1744.019632034112,120.15,1537.6055597117609,109.12969159325132,0.11735,0.0,5.32,20.7
87,2023-07-01 21:45:00,1744.019632034112,120.15,1537.6055597117609,109.12969159325132,0.11735,0.0,5.32,20.7
88,2023-07-01 22:00:00,1744.019632034112,120.15,1537.6055597117609,109.12969159325132,0.11735,0.0,5.32,20.7
89,2023-07-01 22:15:00,1744.019632034112,120.15,1537.6055597117609,109.12969159325131,0.11735,0.0,5.32,20.7
90,2023-07-01 22:30:00,1744.019632034112,120.15,1537.6055597117609,109.12969159325132,0.11735,0.0,5.32,20.7
91,2023-07-01 22:45:00,1744.019632034112,120.15,1537.6055597117609,109.12969159325132,0.11735,0.0,5.32,20.7
92,2023-07-01 23:00:00,1744.019632034112,120.15,1870.5159063873016,126.40600377626836,0.09816,0.0,0.0,20.7
93,2023-07-01 23:15:00,1744.019632034112,120.15,1870.5159063873016,126.40600377626836,0.09816,0.0,0.0,20.7
94,2023-07-01 23:30:00,1744.019632034112,120.15,1870.5159063873016,126.40600377626836,0.09816,0.0,0.0,20.7
95,2023-07-01 23:45:00,1744.019632034112,2.229437241480334e-40,1870.5159063873018,126.40600377626838,0.09816,0.0,0.0,20.7
