,DateTime,baseline_grid_to_plant_kW,baseline_treatment_flow_m3_hr,flexible_grid_to_plant_kW,flexible_treatment_flow_m3_hr,electricity_TOU,electricity_demand1,electricity_demand2
0,2023-07-03 00:00:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
1,2023-07-03 00:15:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
2,2023-07-03 00:30:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
3,2023-07-03 00:45:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
4,2023-07-03 01:00:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
5,2023-07-03 01:15:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
6,2023-07-03 01:30:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
7,2023-07-03 01:45:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
8,2023-07-03 02:00:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
9,2023-07-03 02:15:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
10,2023-07-03 02:30:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
11,2023-07-03 02:45:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
12,2023-07-03 03:00:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
13,2023-07-03 03:15:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
14,2023-07-03 03:30:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
15,2023-07-03 03:45:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
16,2023-07-03 04:00:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
17,2023-07-03 04:15:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
18,2023-07-03 04:30:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
19,2023-07-03 04:45:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
20,2023-07-03 05:00:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
21,2023-07-03 05:15:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
22,2023-07-03 05:30:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
23,2023-07-03 05:45:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
24,2023-07-03 06:00:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
25,2023-07-03 06:15:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
26,2023-07-03 06:30:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
27,2023-07-03 06:45:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
28,2023-07-03 07:00:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
29,2023-07-03 07:15:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
30,2023-07-03 07:30:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
31,2023-07-03 07:45:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
32,2023-07-03 08:00:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
33,2023-07-03 08:15:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
34,2023-07-03 08:30:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
35,2023-07-03 08:45:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
36,2023-07-03 09:00:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
37,2023-07-03 09:15:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
38,2023-07-03 09:30:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
39,2023-07-03 09:45:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
40,2023-07-03 10:00:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
41,2023-07-03 10:15:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
42,2023-07-03 10:30:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
43,2023-07-03 10:45:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
44,2023-07-03 11:00:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
45,2023-07-03 11:15:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
46,2023-07-03 11:30:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
47,2023-07-03 11:45:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
48,2023-07-03 12:00:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
49,2023-07-03 12:15:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
50,2023-07-03 12:30:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
51,2023-07-03 12:45:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
52,2023-07-03 13:00:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
53,2023-07-03 13:15:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
54,2023-07-03 13:30:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
55,2023-07-03 13:45:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
56,2023-07-03 14:00:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
57,2023-07-03 14:15:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
58,2023-07-03 14:30:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
59,2023-07-03 14:45:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
60,2023-07-03 15:00:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
61,2023-07-03 15:15:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
62,2023-07-03 15:30:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
63,2023-07-03 15:45:00,1744.019632034112,120.15,1886.5805486908628,127.176314973988,0.12955,0.0,8.03
64,2023-07-03 16:00:00,1744.019632034112,120.15,1277.0072368296928,93.44999733183033,0.52939,2.55,8.03
65,2023-07-03 16:15:00,1744.019632034112,120.15,1277.0072368296928,93.44999733183033,0.52939,2.55,8.03
66,2023-07-03 16:30:00,1744.019632034112,120.15,1277.0072368296928,93.44999733183033,0.52939,2.55,8.03
67,2023-07-03 16:45:00,1744.019632034112,120.15,1277.0072368296928,93.44999733183033,0.52939,2.55,8.03
68,2023-07-03 17:00:00,1744.019632034112,120.15,1277.0072368296928,93.44999733183033,0.52939,2.55,8.03
69,2023-07-03 17:15:00,1744.019632034112,120.15,1277.0072368296928,93.44999733183033,0.52939,2.55,8.03
70,2023-07-03 17:30:00,1744.019632034112,120.15,1277.0072368296928,93.44999733183033,0.52939,2.55,8.03
71,2023-07-03 17:45:00,1744.019632034112,120.15,1277.0072368296928,93.44999733183033,0.52939,2.55,8.03
72,2023-07-03 18:00:00,1744.019632034112,120.15,1277.0072368296928,93.44999733183033,0.52939,2.55,8.03
73,2023-07-03 18:15:00,1744.019632034112,120.15,1277.0072368296928,93.44999733183033,0.52939,2.55,8.03
74,2023-07-03 18:30:00,1744.019632034112,120.15,1277.0072368296928,93.44999733183033,0.52939,2.55,8.03
75,2023-07-03 18:45:00,1744.019632034112,120.15,1277.0072368296928,93.44999733183033,0.52939,2.55,8.03
76,2023-07-03 19:00:00,1744.019632034112,120.15,1277.0072368296928,93.44999733183033,0.52939,2.55,8.03
77,2023-07-03 19:15:00,1744.019632034112,120.15,1277.0072368296928,93.44999733183033,0.52939,2.55,8.03
78,2023-07-03 19:30:00,1744.019632034112,120.15,1277.0072368296928,93.44999733183033,0.52939,2.55,8.03
79,2023-07-03 19:45:00,1744.019632034112,120.15,1277.0072368296928,93.44999733183033,0.52939,2.55,8.03
80,2023-07-03 20:00:00,1744.019632034112,120.15,1277.0072368296928,93.44999733183033,0.52939,2.55,8.03
81,2023-07-03 20:15:00,1744.019632034112,120.15,1277.0072368296928,93.44999733183033,0.52939,2.55,8.03
82,2023-07-03 20:30:00,1744.019632034112,120.15,1277.0072368296928,93.44999733183033,0.52939,2.55,8.03
83,2023-07-03 20:45:00,1744.019632034112,120.15,1277.0072368296928,93.44999733183033,0.52939,2.55,8.03
